schema_version	status	job_id	array_job_id	array_task_id	shard_index	shard_count	started_at	finished_at	exit_code	orchestration_revision	solver_revision	preparation_receipt_sha256	toolchain_sha256	candidate_binary_sha256	shard_lock_sha256	bound_lock_sha256	raw_sha256	summary_sha256	resource_capture_sha256
1	complete	19961280	19961244	34	34	64	2026-07-26T23:31:53Z	2026-07-26T23:33:37Z	0	b32e204e6fe525e033baab7c363b8645caa36f02	b5f78fb6cfef648178089a680bf365ff4367b075	1ac4f6606eaeb110c17e732053ec47bf9768bd4a22fcc9135493cd913a1418c7	c4eedb72792e031b6e27ef50580f2ec8e77ccfd651d2d8862045686a8d0cb534	6137acfaee46cf13b828a3bb356b39e9a0420df797a94e2188490b48edba01fd	71ac3b832a74073ab88f1e51a724e12e36007c9974b2cf68b76876fca8aef60e	158a16da3b58235d0ad05c870efc86f993633b1fe93d6c1dbf1b887109e05a64	c34814a25bc00fb33f56a53dc8290d16cb58f59f3fc38dccd6a9e34ef54b1611	b0473dd3bc0f2c6bd313c68e94e86afc2be71296766956a1676f03cbdcf3a6e8	49193fad9ce09a08d401e7938d78047b543fca8e2b7ce0435df0a7dbfe970f79
