schema_version	status	job_id	array_job_id	array_task_id	shard_index	shard_count	started_at	finished_at	exit_code	orchestration_revision	solver_revision	preparation_receipt_sha256	toolchain_sha256	candidate_binary_sha256	shard_lock_sha256	bound_lock_sha256	raw_sha256	summary_sha256	resource_capture_sha256
1	complete	19962744	19962695	28	28	64	2026-07-27T00:47:31Z	2026-07-27T00:49:16Z	0	fd32ee2d167103a0a094c998fc6b280f56afe867	d2b45f5ea1263476405ca4da7fdeaf92328f1e8f	fe249c1414d6cb5472fbd4a7fbc0f93010bf0edb14f45a7403be2e49524a307e	c4eedb72792e031b6e27ef50580f2ec8e77ccfd651d2d8862045686a8d0cb534	9763f35f343b3d4b6b536a81ef6e6520840e332854117dee5e69c44062084cfc	d1202617bd8ae74d5e7d3bb1a7dc0f02ad5c96d64b118694b489baf2c4a14f0f	7b7b5a4c355bb7a2c58211b3b3ded43a826935eb4c0a8357ed42adcb9b3d85d1	534d3f118631aeede7112a0b05914c759632a7bd92293fb66cdc24bbc39ac506	1988e8ebf01d098c7e2652289d08b89c3262ed20756be2057fec405c30f13751	fb7131b8d5e725442d89aab7734a646f8dba648e37060c5a7d45f7759a7f642d
