schema_version	status	job_id	array_job_id	array_task_id	shard_index	shard_count	started_at	finished_at	exit_code	orchestration_revision	solver_revision	preparation_receipt_sha256	toolchain_sha256	candidate_binary_sha256	shard_lock_sha256	bound_lock_sha256	raw_sha256	summary_sha256	resource_capture_sha256
1	complete	19962770	19962695	54	54	64	2026-07-27T00:47:31Z	2026-07-27T00:48:45Z	0	fd32ee2d167103a0a094c998fc6b280f56afe867	d2b45f5ea1263476405ca4da7fdeaf92328f1e8f	fe249c1414d6cb5472fbd4a7fbc0f93010bf0edb14f45a7403be2e49524a307e	c4eedb72792e031b6e27ef50580f2ec8e77ccfd651d2d8862045686a8d0cb534	9763f35f343b3d4b6b536a81ef6e6520840e332854117dee5e69c44062084cfc	af745ad910073272d53836d9f5a7aa4c00c981be58f6d5b3c80ece328162b683	a0535a869a82a933c6dd8396aece8fc691215e77f9466be945e34de4d34f4f02	da0f1b684e3b84ddb681d6ee0112f27d800d4322ca4fb5122ee2a484051d2132	4c8d7944a6f4d6864193f379b54d416c2127450baf1c6eeb98ac4ad7b465be3f	b35c6447a68db35a09e642c25e4362f4b086df357a9262b9b5c38e7d4fec7e29
