schema_version	status	mode	job_id	array_job_id	array_task_id	orchestration_revision	solver_sha256	selection_sha256	manifest_sha256	shard_sha256	task_script_sha256	sbatch_script_sha256	runner_sha256	toolchain_sha256	cpu_model	affinity_cpus	started_at	finished_at	task_exit_code
2	complete	braid-threshold	19971090	19971085	4	9f86254110883ab751a88e24cdca0cb58eda15da	5af908d1e39c1f56d16c0ec75706e3ffe457cae55245eb8ffa29ae4b63c8a32d	f8451eb86331f9f236bed3d1c3fb1a6532d37bc3b738746e945c06a4ccf5f681	8caa354aa60b4ba0430b4cd974b2390a9075890a645afc240ae6a911836377e5	f63ac66ce82454b6ac4c1fa0ecdc4dcd722d0ee4e2c2b0d9feeaf75d091755fd	89be0ea232a6e222a37b5018afddfdc1668465ffa40d020c74497ef18f537bcb	acc1272c89114a5443c675c3b50f96560fb7794c94d25b71942be207167a8014	22cf14c72e8dc833fa6d6a251e9e911b14e09617e02856caa6474fa5002ab95d	c4eedb72792e031b6e27ef50580f2ec8e77ccfd651d2d8862045686a8d0cb534	AMD EPYC 9654 96-Core Processor	1	2026-07-27T10:12:09Z	2026-07-27T10:12:37Z	0
