schema_version	status	job_id	array_job_id	array_task_id	shard_index	shard_count	started_at	finished_at	exit_code	orchestration_revision	solver_revision	preparation_receipt_sha256	toolchain_sha256	candidate_binary_sha256	shard_lock_sha256	bound_lock_sha256	raw_sha256	summary_sha256	resource_capture_sha256
1	complete	19955001	19954999	0	0	2	2026-07-26T20:11:28Z	2026-07-26T20:11:39Z	0	683b05672484b3269b521140b511b68fdb7ca7bf	8368d21de96eec77f3bb5f6820c11d1363d3041b	0b3c8f820850d6725e91b535df80e2a7682593a582af66e41b7be5c726cb90a9	c4eedb72792e031b6e27ef50580f2ec8e77ccfd651d2d8862045686a8d0cb534	c146a7be8b2146e9d405feffc68d821608908c08d06632e738ef9ab53e9772e0	04ec8ae3eedad969d5e0cf4a61c7f0dc8da2544d4b12e405c75542da1f7b0051	25d1ce8273a8833c6edc5a8f660f05086b81cae4644714a29156085310e49e91	48c4b533a2f261efc818a9a1572afd8b011c9eb68fb2b448243a02c20ab796df	5c20c74eeb41f52c7a341711e3ada85dfca7433636815c30657873898af16e7c	63454c2eed46690b3545e587b6b350a98b2abc99ce06c852b5b3134c036a4ff4
