schema_version	status	job_id	array_job_id	array_task_id	shard_index	shard_count	started_at	finished_at	exit_code	orchestration_revision	solver_revision	preparation_receipt_sha256	toolchain_sha256	candidate_binary_sha256	shard_lock_sha256	bound_lock_sha256	raw_sha256	summary_sha256	resource_capture_sha256
1	complete	19955299	19955299	1	1	2	2026-07-26T20:29:51Z	2026-07-26T20:30:05Z	0	14a46b7a5a3c4cd759e4550c892e81e4eeef32c7	8368d21de96eec77f3bb5f6820c11d1363d3041b	dc2ebb8dfea39a1b8a8488d110c691c4da37b815d371073c2ade973b35f467b4	c4eedb72792e031b6e27ef50580f2ec8e77ccfd651d2d8862045686a8d0cb534	c146a7be8b2146e9d405feffc68d821608908c08d06632e738ef9ab53e9772e0	7c28ed8f4eb05548c8bfad4241a4b888c9cf6fb2e9b0080cb78b76b5b9f0519d	eda8e45909ed7b587c52de8303cb824bbe58c2dae02c5110a14391bde1daf813	921e34bc4f6fa5a12de800067abed781f483276403f6e11aafe68ab20ee70e47	f127c16d0fb1b7eec859cfc4c15b4f98aec4e894a968142cc1118a612ea21a9b	9f0f06264a82822c70ddb2a4911437351cb973f4f1e040e5b7d02cc225fb2825
