schema_version	status	mode	job_id	array_job_id	array_task_id	orchestration_revision	solver_sha256	selection_sha256	manifest_sha256	shard_sha256	task_script_sha256	sbatch_script_sha256	runner_sha256	toolchain_sha256	cpu_model	affinity_cpus	started_at	finished_at	task_exit_code
2	complete	proof-seed-threshold	19977597	19977575	11	2d4a372a77fa93e665d5a9c47d53c110dcd887dd	dcc31a2fbc5360f213e30d0a5fc6f6bff16f7a753c51a4ae1730c5e9f4bc0266	f8451eb86331f9f236bed3d1c3fb1a6532d37bc3b738746e945c06a4ccf5f681	8caa354aa60b4ba0430b4cd974b2390a9075890a645afc240ae6a911836377e5	a7b6a011272847f566d3d3c42d8c459beb7492fdc7943da7f55107668fee074e	d03b6dde42cf2ef57d083158bafa572e0d2ab47b26d4f9d87892c997f20e9951	acc1272c89114a5443c675c3b50f96560fb7794c94d25b71942be207167a8014	22cf14c72e8dc833fa6d6a251e9e911b14e09617e02856caa6474fa5002ab95d	c4eedb72792e031b6e27ef50580f2ec8e77ccfd651d2d8862045686a8d0cb534	AMD EPYC 9654 96-Core Processor	1	2026-07-27T12:20:13Z	2026-07-27T12:20:27Z	0
