schema_version	status	job_id	array_job_id	array_task_id	shard_index	shard_count	started_at	finished_at	exit_code	orchestration_revision	solver_revision	preparation_receipt_sha256	toolchain_sha256	candidate_binary_sha256	shard_lock_sha256	bound_lock_sha256	raw_sha256	summary_sha256	resource_capture_sha256
1	complete	19955871	19955828	23	23	64	2026-07-26T21:00:51Z	2026-07-26T21:02:46Z	0	da57b301a57211dcf87cfbb8863add8526b13e2f	8368d21de96eec77f3bb5f6820c11d1363d3041b	a4c7772069a2bb3ca67368d61160721c972cecef4ae8f6373aa7970782f40a31	c4eedb72792e031b6e27ef50580f2ec8e77ccfd651d2d8862045686a8d0cb534	c146a7be8b2146e9d405feffc68d821608908c08d06632e738ef9ab53e9772e0	269d832c9aed3ba358620b94c5de6d140066ca7a7a55b59caa2df79ff84419d6	c6d5e7cd43d08f25ddd2f4125345d90f0b37abad677959a80b6fdd91c294cbc3	49493eacaf82d7f1bb4b0da0bd675347f1d856f2b88bc15a0037d34c52b07a33	49047a1e4dea3efde8462f3e853e4d3a4673bbd5c72acbc5a10c0421d6658ead	d7cda875476fa8644b44ea519d9c985e2d44c778a0f231aeb2b0dcad600b255d
