schema_version	status	job_id	array_job_id	array_task_id	shard_index	shard_count	started_at	finished_at	exit_code	orchestration_revision	solver_revision	preparation_receipt_sha256	toolchain_sha256	candidate_binary_sha256	shard_lock_sha256	bound_lock_sha256	raw_sha256	summary_sha256	resource_capture_sha256
1	complete	19955901	19955828	53	53	64	2026-07-26T21:00:51Z	2026-07-26T21:02:14Z	0	da57b301a57211dcf87cfbb8863add8526b13e2f	8368d21de96eec77f3bb5f6820c11d1363d3041b	a4c7772069a2bb3ca67368d61160721c972cecef4ae8f6373aa7970782f40a31	c4eedb72792e031b6e27ef50580f2ec8e77ccfd651d2d8862045686a8d0cb534	c146a7be8b2146e9d405feffc68d821608908c08d06632e738ef9ab53e9772e0	272d501606002258b3a4443361cfd134e0db1223cf98293b9981743c81d355ba	fa1ec2de185d89873104ee07f5cbac8a5975a9ba327637e102dcf437aedf93a9	79d423a8dd8ef1c07f0408a846b5d8bb39a3a73aa5f5c042e70c20b3c617d8f5	a7bf145c2db9beddc6081a976232e197f69a6eb8a73ba97fa265866bc26d3168	8aeb63838d23a9af57105706786213f59011c075a43eb09174ac7ae98b0e75f0
