schema_version	status	job_id	array_job_id	array_task_id	shard_index	shard_count	started_at	finished_at	exit_code	orchestration_revision	solver_revision	preparation_receipt_sha256	toolchain_sha256	candidate_binary_sha256	shard_lock_sha256	bound_lock_sha256	raw_sha256	summary_sha256	resource_capture_sha256
1	complete	19961268	19961244	22	22	64	2026-07-26T23:31:53Z	2026-07-26T23:33:26Z	0	b32e204e6fe525e033baab7c363b8645caa36f02	b5f78fb6cfef648178089a680bf365ff4367b075	1ac4f6606eaeb110c17e732053ec47bf9768bd4a22fcc9135493cd913a1418c7	c4eedb72792e031b6e27ef50580f2ec8e77ccfd651d2d8862045686a8d0cb534	6137acfaee46cf13b828a3bb356b39e9a0420df797a94e2188490b48edba01fd	c9503e0e39fea354a74c9e22fd1655590335270592091c917e938559e871f31a	02fe9ed362b13f0085eee60e2f7d188079ffe12311d1d8a41686346d68a1a310	0330481e64470540882fc2c83be0a7935d4873234988daf14c49964f9743367d	549084be7f95b018e1cece227206c034ff0ed19ed8cfd637897666ab187f23f8	380b35267d32c28425aa044feeeb977f67252e1312c85e3162105fdcd9cf11ce
