schema_version	status	job_id	array_job_id	array_task_id	shard_index	shard_count	started_at	finished_at	exit_code	orchestration_revision	solver_revision	preparation_receipt_sha256	toolchain_sha256	candidate_binary_sha256	shard_lock_sha256	bound_lock_sha256	raw_sha256	summary_sha256	resource_capture_sha256
1	complete	19955852	19955828	4	4	64	2026-07-26T21:00:51Z	2026-07-26T21:02:20Z	0	da57b301a57211dcf87cfbb8863add8526b13e2f	8368d21de96eec77f3bb5f6820c11d1363d3041b	a4c7772069a2bb3ca67368d61160721c972cecef4ae8f6373aa7970782f40a31	c4eedb72792e031b6e27ef50580f2ec8e77ccfd651d2d8862045686a8d0cb534	c146a7be8b2146e9d405feffc68d821608908c08d06632e738ef9ab53e9772e0	709b81192d857e5b268211dc9627a8f23d04c85c81bdb950053078d79600a9eb	dc138ce8680ebd916d7e73d66b026e7a19f16d94f2924dee481ad98990a54f66	5d657338d5b3b0a5665ebcfbfa9417aba32630059bd81a001191adc8725e87a2	871499e9dc6a1a07b6a780ce5959bb435f8500f5db7507d12bcc676e39c7b9b8	6c5b7217782904ae84340b5da036d6c33bd0ba171abc73a0795a4930f485c028
